STATION_ID,STATION_NAME,STATION_GRP_SEQ,STATION_GRP_NAME,STATION_POST_NO,STATION_ADDR1,STATION_ADDR2,STATION_LATITUDE,STATION_LONGITUDE,STATION_USE_YN,REG_DTTM,거치대개수
ST-115,517. 센추리프라자 앞(미설치),14,성동구,4798,서울특별시 성동구 성수이로24길 38,센추리프라자,37.54400635,127.0621491,N,2015-10-07 12:00,5
ST-1150,2058. 노량진동 맥도널드앞,30,동작구,6922,서울특별시 동작구 노량진동 113-7 ,노량진동 맥도널드앞,37.5135231,126.9435272,Y,2017-11-01 16:00,10
ST-1151,2059. 보라매공원 정문,30,동작구,7062,서울특별시 동작구 신대방동 395 ,보라매공원 정문,37.49707794,126.9177933,Y,2017-11-01 16:00,10
ST-1152,2060. 남성역3번출구 뒤,30,동작구,7004,서울특별시 동작구 사당동 1131 ,남성역3번출구 뒤,37.48463058,126.97155,Y,2017-11-01 16:00,10
ST-1153,2061. 한강 현대아파트 건너편,30,동작구,6904,서울특별시 동작구 흑석동 27-83 ,한강 현대아파트 건너편,37.50592804,126.9692307,Y,2017-11-01 16:00,10
ST-1154,2062. 사당새마을금고,30,동작구,7003,서울특별시 사당동 211-2 ,사당새마을금고,37.48665237,126.9678421,Y,2017-11-01 16:00,10
ST-1155,2158. 중앙동 관악위버폴리스,31,관악구,8745,서울특별시 관악구 봉천동 859-9 ,중앙동 관악위버폴리스,0,0,N,2017-11-01 16:00,1
ST-1156,2159. 인헌초교,31,관악구,8792,서울특별시 관악구 봉천동 244-1 ,인헌초교,37.47509003,126.9592285,Y,2017-11-01 16:00,10
ST-1157,2160. 관악구 보건소,31,관악구,8832,서울특별시 관악로 145,관악구 보건소,37.47862625,126.951294,Y,2017-11-01 16:00,15
ST-1158,2266. 서초역 3번출구,32,서초구,6655,서울특별시 서초동 1748-14,서초역 3번출구,37.49053955,127.0081635,Y,2017-11-01 16:00,15
ST-1159,2267. 반포역1번-2번 출구 사이,32,서초구,6544,서울특별시 반포동 20-44,반포역1번-2번 출구 사이,0,0,N,2017-11-01 16:00,15
ST-116,300. 정동사거리,11,중구,4516,서울특별시 중구 정동길 2-1,정동사거리,37.56805038,126.9692307,Y,2015-10-07 12:03,7
ST-1160,2268. 서초4동주민센터 ,32,서초구,6611,서울특별시 서초동 1389,서초4동주민센터 ,37.50231934,127.0222702,Y,2017-11-01 16:00,10
ST-1161,2269. 주홍교 하부,32,서초구,6529,서울특별시 잠원동 91-29,주홍교 하부,37.51034927,127.0160523,Y,2017-11-01 16:00,10
ST-1162,2270. 서초포레스타 7단지,32,서초구,6802,서울특별시 신원동 266,서초포레스타 7단지,37.44896698,127.0577393,Y,2017-11-01 16:00,10
ST-1163,2271. 내방역 8번출구 앞,32,서초구,6588,서울특별시 서초구 방배로 162,내방역 8번출구 앞,37.48786545,126.9942932,Y,2017-11-01 16:00,8
ST-1164,2272. 교대입구 교차로,32,서초구,6649,서울특별시 서초동 1748-33,교대입구 교차로,37.4873085,127.010582,Y,2017-11-01 16:00,10
ST-1165,2273. 일동제약 사거리,32,서초구,6752,서울특별시 양재동 67-12,일동제약 사거리,37.47782898,127.038269,Y,2017-11-01 16:00,10
ST-1166,2274. 양재시민의숲역 3번출구,32,서초구,6779,서울특별시 양재동 316-11,양재시민의숲역 3번출구,37.46965027,127.0396118,Y,2017-11-01 16:00,10
ST-1167,2275. 염곡치안센터 건너편,32,서초구,6793,서울특별시 염곡동 260-1,염곡치안센터 건너편,37.46157837,127.0487976,Y,2017-11-01 16:00,10
ST-1168,2276. 영동1교 (양재천근린공원),32,서초구,6776,서울특별시 양재동 261-23,영동1교 (양재천근린공원),37.47438812,127.0389023,Y,2017-11-01 16:00,15
ST-1169,2277. 길마중4교 하부,32,서초구,6515,서울특별시 잠원동 84-3,길마중4교 하부,37.51486969,127.0152817,Y,2017-11-01 16:00,10
ST-117,301. 경복궁역 7번출구 앞,10,종로구,3170,서울특별시 종로구 사직로 지하130,경복궁역 7번출구 앞,37.57579422,126.9714508,Y,2015-10-07 12:03,16
ST-1170,2361. 압구정역 교차로,33,강남구,6030,서울특별시 강남구 신사동 580-7,압구정역 교차로,37.52684402,127.0282593,Y,2017-11-01 16:00,10
ST-1171,2362. 신사동 가로수길 입구,33,강남구,6035,서울특별시 강남구 신사동 501-5,신사동 가로수길 입구,37.51763535,127.0224533,Y,2017-11-01 16:00,10
ST-1172,2363. 강남 을지병원 교차로,33,강남구,6040,서울특별시 강남구 도산대로 172,,37.51913834,127.0275192,Y,2017-11-01 16:00,15
ST-1173,2364. 도산대로 렉서스 앞,33,강남구,6026,서울특별시 강남구 도산대로 229 ,도산대로 렉서스 앞,37.52124023,127.0318985,Y,2017-11-01 16:00,10
ST-1174,2365. K+ 타워 앞,33,강남구,6019,서울특별시 강남구 도산대로 333 ,K+ 타워 앞,37.52330017,127.038475,Y,2017-11-01 16:00,15
ST-1176,2367. 신한은행 강남스포월드 지점,33,강남구,6147,서울특별시 강남구 언주로 536,신한은행 강남스포월드 지점,0,0,N,2017-11-01 16:00,2
ST-1177,2368. 도곡동 경남아파트 건너편,33,강남구,6270,서울특별시 강남구 도곡동 874-1,도곡동 경남아파트 건너편,37.48934174,127.0412979,Y,2017-11-01 16:00,10
ST-1178,2369. KT선릉타워,33,강남구,6193,서울특별시 강남구 대치동 1011,KT선릉타워,37.50542831,127.0528717,Y,2017-11-01 16:00,20
ST-1179,2370. 한티역 3번출구,33,강남구,6278,서울특별시 강남구 대치동 1026,한티역 3번출구,37.49655151,127.0542984,Y,2017-11-01 16:00,20
ST-118,302. 경복궁역 4번출구 뒤,10,종로구,3170,서울특별시 종로구 사직로 지하130,경복궁역 4번출구 뒤,37.57594681,126.9740601,Y,2015-10-07 12:04,12
ST-1180,2371. 한국우편사업진흥원,33,강남구,6104,서울특별시 강남구 언주로 651,한국우편사업진흥원,37.51474762,127.0351334,Y,2017-11-01 16:00,10
ST-1181,2372. 대치역 사거리,33,강남구,6288,서울특별시 강남구 삼성로 156 ,대치역 사거리,37.49449921,127.063797,Y,2017-11-01 16:00,10
ST-1182,2373. 개포동역 사거리,33,강남구,6323,서울특별시 강남구 개포동 181-3,개포동역 사거리,37.48927689,127.0655747,Y,2017-11-01 16:00,20
ST-1184,2375. 수서역 1번출구 앞,33,강남구,6362,서울특별시 강남구 수서동 728,수서역 1번출구 앞,37.48735046,127.1009979,Y,2017-11-01 16:00,10
ST-1185,2376. 수서역 6번출구 앞,33,강남구,6362,서울특별시 강남구 수서동 740,수서역 6번출구 앞,37.48677826,127.1005173,Y,2017-11-01 16:00,20
ST-1186,2377. 수서역 5번출구 뒤,33,강남구,6367,서울특별시 강남구 수서동 724-4,수서역 5번출구 뒤,37.48683548,127.1027527,Y,2017-11-01 16:00,10
ST-1187,2378. 개포디지털혁신파크,33,강남구,6324,서울특별시 강남구 개포동 153,개포디지털혁신파크,0,0,N,2017-11-01 16:00,0
ST-1188,3100. 북성초교,13,서대문구,3774,서울특별시 서대문구 신촌로 235-1,북성초교,37.55739594,126.9521637,Y,2017-11-01 16:00,8
ST-1189,3101. 서대문구청,13,서대문구,3718,서울특별시 서대문구 연희로 242,서대문구청,37.57838058,126.9360962,Y,2017-11-01 16:00,15
ST-119,303. 광화문역 1번출구 앞,10,종로구,3172,서울특별시 종로구 세종대로 지하189,세종로공원,37.57176971,126.9746628,Y,2015-10-07 12:05,8
ST-1190,3102. 연희삼거리,13,서대문구,3708,서울특별시 서대문구 연희로 113,연희삼거리,37.56796646,126.9317246,Y,2017-11-01 16:00,10
ST-1191,3506. 영동대교 북단,15,광진구,5088,서울특별시 광진구 자양동 203-22,영동대교 북단,37.53701401,127.0610962,Y,2017-11-01 16:00,10
ST-1192,3507. 어린이회관,15,광진구,4991,서울특별시 광진구 능동 465-7,어린이회관,37.54595184,127.0780029,Y,2017-11-01 16:00,39
ST-1193,3508. 화양사거리,15,광진구,5007,서울특별시 광진구 화양동 21-6,화양사거리,37.54822159,127.0678787,Y,2017-11-01 16:00,10
ST-1194,3509. 세종사이버대학교,15,광진구,5000,서울특별시 광진구 군자동 111-2,세종사이버대학교,37.55341721,127.0731964,Y,2017-11-01 16:00,20
ST-1195,3511. 응봉역 1번출구,14,성동구,4742,서울특별시 성동구 고산자로 123,응봉동 3-10,37.55125046,127.0351028,Y,2017-11-01 16:00,10
ST-1197,3513. 상왕십리역 1번출구,14,성동구,4701,서울특별시 성동구 하왕십리동 860-1 ,상왕십리역 1번출구,37.56460953,127.0291977,Y,2017-11-01 16:00,10
ST-1198,3514. 왕십리교회옆,14,성동구,4701,서울특별시 성동구 상왕십리동 350-1 ,왕십리교회옆,37.56626129,127.0236969,Y,2017-11-01 16:00,10
ST-1199,3515. 서울숲 관리사무소,14,성동구,4771,서울특별시 성동구 성수동1가 678-1,서울숲 관리사무소,37.54281616,127.0420837,Y,2017-11-01 16:00,20
ST-12,115. 사루비아 빌딩 앞,13,서대문구,3784,서울특별시 서대문구 연희로 6,516,37.55893326,126.9271164,Y,2015-09-07 1:28,15
ST-120,304. 광화문역 2번출구 앞,10,종로구,3154,서울특별시 종로구 세종대로 지하172,광화문역 2번출구 앞,37.57211304,126.9775772,Y,2015-10-07 12:05,7
ST-1200,1336. 성북3교 위,24,성북구,2847,서울특별시 성북구 보문로 192,성북3교 위,37.59125137,127.0140076,Y,2017-11-13 9:14,20
ST-1201,1337. 돈암성당 옆,24,성북구,2849,서울특별시 성북구 인촌로7길 120,돈암성당 옆,37.59038162,127.0171356,Y,2017-11-13 9:18,10
ST-1202,1338. 용문2교 옆,24,성북구,2850,서울특별시 성북구 인촌로7길 24,용문2교 옆,37.5868988,127.020752,Y,2017-11-13 9:19,15
ST-1203,1339. 삼성전자서비스 성북센터,24,성북구,2737,서울특별시 성북구 월계로 28,삼성전자서비스 성북센터,37.610569,127.0335083,Y,2017-11-13 9:20,9
ST-1204,1340. 광운초등학교 앞,24,성북구,2763,서울특별시 성북구 장위동 134-27,,37.61784363,127.0550003,Y,2017-11-13 9:21,11
ST-1205,1341. 석계역5번출구 앞,24,성북구,1895,서울특별시 노원구 화랑로 341,석계역5번출구 앞,0,0,N,2017-11-13 9:22,1
ST-1206,1342. 성북쉼터 앞,24,성북구,2879,서울특별시 성북구 성북로21길 32,성북쉼터 앞,37.59261703,126.9979324,Y,2017-11-13 9:23,15
ST-1207,1343. 한성대7번출구 앞,24,성북구,2833,서울특별시 성북구 동소문로 11,한성대7번출구 앞,37.58924866,127.0073776,Y,2017-11-13 9:24,10
ST-1208,1344. 아리랑시네센터 앞,24,성북구,2827,서울특별시 성북구 아리랑로 82,아리랑시네센터 앞,37.60028839,127.0137024,Y,2017-11-13 9:24,10
ST-1209,1345. 고명중학교 앞,24,성북구,2828,서울특별시 성북구 북악산로 870,고명중학교 앞,0,0,N,2017-11-13 9:25,5
ST-121,305. 종로구청 옆,10,종로구,3153,서울특별시 종로구 삼봉로 43,종로구청 옆,37.57258224,126.9783554,Y,2015-10-07 12:06,16
ST-1210,1346. 길음8골어린이공원 옆,24,성북구,2715,서울특별시 성북구 길음로13길 22,길음8골어린이공원 옆,37.60897827,127.0202484,Y,2017-11-13 9:26,15
ST-1211,1347. 길음래미안아파트817동 상가 앞,24,성북구,2720,서울특별시 성북구 길음로 33,길음래미안아파트817동 상가 앞,37.60710526,127.0214996,Y,2017-11-13 9:27,20
ST-1212,1348. 성북제일새마을금고 본점 앞,24,성북구,2725,서울특별시 성북구 길음로 20,성북제일새마을금고 본점 앞,37.60475159,127.0227585,Y,2017-11-13 9:27,12
ST-1213,1349. 월계2교 버스정류장 앞,24,성북구,2759,서울특별시 성북구 한천로101길 18,월계2교 버스정유장 앞,37.62382889,127.0502014,Y,2017-11-13 9:28,10
ST-1214,1350. 양광빌딩 앞,24,성북구,2721,서울특별시 성북구 동소문로 225,양광빌딩 앞,0,0,N,2017-11-13 9:29,1
ST-1215,1351. 안암2교 옆,24,성북구,2857,서울특별시 성북구 안암로 17,SK제삼주유소 앞,37.5794487,127.0241928,Y,2017-11-13 9:30,8
ST-1216,1352. e 편한세상 보문아파트 내,24,성북구,2874,서울특별시 성북구 낙산길 255,e 편한세상 보문아파트 내,37.58388138,127.0170975,Y,2017-11-13 9:31,8
ST-1217,1353. 금호어울림센터힐 내,24,성북구,2807,서울특별시 성북구 동소문로34길 73,금호어울림센터힐 내,37.60083008,127.0235519,Y,2017-11-13 9:31,8
ST-1218,1956. 도야미리숯불갈비 앞,29,구로구,8203,서울특별시 구로구 신도림로 67,도야미리숯불갈비 앞,37.51000977,126.8820496,Y,2017-11-13 9:33,10
ST-1219,1957. 구일고등학교 정문 ,29,구로구,8324,서울특별시 구로구 구일로 90-51,구일고등학교 정문,37.49340057,126.8743286,Y,2017-11-13 9:34,15
ST-122,306. 광화문역 7번출구 앞,10,종로구,3154,서울특별시 종로구 세종대로 지하172,광화문역 7번출구 앞,37.57080841,126.9764328,Y,2015-10-07 12:07,19
ST-1220,1958. 강서수도사업소민원센터,29,구로구,8302,서울특별시 구로구 가마산로 272,강서수도사업소민원센터,37.49578094,126.8901215,Y,2017-11-13 9:34,10
ST-1221,1959. 구로구의회 앞,29,구로구,8301,서울특별시 구로구 가마산로25길 9-24,구로구의회 앞,37.49645615,126.8895874,Y,2017-11-13 9:35,10
ST-1222,1960. 화광신문사 앞,29,구로구,8289,서울특별시 구로구 공원로 68,화광신문사 앞,37.50284958,126.8894806,Y,2017-11-13 9:36,10
ST-1223,1961. 신도림테크노근린공원,29,구로구,8288,서울특별시 구로구 새말로 121-15,신도림테크노근린공원,37.50819397,126.891304,Y,2017-11-13 9:37,15
ST-1224,1962. 가리봉동주민센터,29,구로구,8389,서울특별시 구로구 디지털로26길 5,가리봉동주민센터,37.48160172,126.8927994,Y,2017-11-13 9:38,15
ST-1225,1963. 디지털단지오거리,29,구로구,8515,서울특별시 금천구 가산로 157,디지털단지오거리,37.47931671,126.8901215,C,2017-11-13 9:39,10
ST-1226,1964. 원메디타운 앞,29,구로구,8227,서울특별시 구로구 경인로 403,원메디타운 앞,37.49789047,126.864502,Y,2017-11-13 9:39,10
ST-1227,1965. 삼환로즈빌아파트 105동 옆,29,구로구,8226,서울특별시 구로구 경인로 343,삼환로즈빌아파트 105동 옆,37.49723053,126.8591919,Y,2017-11-13 9:41,15
ST-1228,1966. 한마을아파트 정문상가,29,구로구,8275,서울특별시 구로구 경인로 382,한마을아파트 정문상가,37.49649811,126.8630981,Y,2017-11-13 9:44,10
ST-1229,1967. 참새공원(백곡경노당),29,구로구,8250,서울특별시 구로구 고척로21길 85,참새공원(백곡경노당),37.5051384,126.8443375,Y,2017-11-13 9:45,10
ST-123,307. 서울역사박물관 앞,10,종로구,3177,서울특별시 종로구 새문안로 55,서울역사박물관 앞,37.56999969,126.9710999,Y,2015-10-07 12:09,11
ST-1230,1968. 동인오피스텔 건너편 소공원,29,구로구,8266,서울특별시 구로구 고척로22길 64,동인오피스텔 건너편 소공원,37.49848175,126.8475037,Y,2017-11-13 9:46,12
ST-1231,1969. 궁동생태공원,29,구로구,8249,서울특별시 구로구 오리로 1352,궁동생태공원,37.50190353,126.8289642,Y,2017-11-13 9:47,10
ST-1232,1970. 온수역 남측,29,구로구,8264,서울특별시 구로구 부일로 872,온수역 남측,0,0,N,2017-11-13 9:48,0
ST-1233,1971. 오정초교 앞 보도육교,29,구로구,8359,서울특별시 구로구 경인로2길 10,오청초교 앞 보도육교,37.49072266,126.8263931,Y,2017-11-13 9:49,10
ST-1234,1972. 고척1동 주민센터 인근,29,구로구,8225,서울특별시 구로구 중앙로3길 18-8,고척1동 주민센터 인근,0,0,N,2017-11-13 9:50,1
ST-1235,1973. 오리로와 서해안도로 교차로 앞,29,구로구,8363,서울특별시 구로구 오리로 1181,오리로와 서해안도로 교차로 앞,37.48859787,126.8364945,Y,2017-11-13 9:51,10
ST-1236,1974. 신도림2차e편한세상아파트 203동 앞,29,구로구,8211,서울특별시 구로구 신도림로 16,신도림2차e편한세상아파트 203동 앞,37.50518036,126.8825378,Y,2017-11-13 9:52,10
ST-1237,1975. 대림역 1번 출입구 밑,29,구로구,8304,서울특별시 구로구 도림천로 351,대림역 1번 출입구 밑,37.49256516,126.8947525,Y,2017-11-13 9:53,10
ST-1238,1976. 남구로역 5번 출입구 앞,29,구로구,8320,서울특별시 구로구 도림로 지하 7,남구로역 5번 출입구 앞,37.48567963,126.8867035,Y,2017-11-13 9:54,10
ST-1239,1977. 천왕역 1번 출입구 앞,29,구로구,8342,서울특별시 구로구 오리로 지하 1154,천왕역 1번 출입구 앞,37.48620987,126.8388214,Y,2017-11-13 9:56,15
ST-124,308. 광화문 S타워 앞,10,종로구,3185,서울특별시 종로구 새문안로 82,광화문S타워 앞,37.56996918,126.973938,Y,2015-10-07 12:09,20
ST-1240,1978. 구일역 1번 출입구 앞,29,구로구,8323,서울특별시 구로구 구일로 133,구일역 1번 출입구 앞,0,0,N,2017-11-13 9:56,20
ST-1241,1979. 구로1동우체국 앞,29,구로구,8324,서울특별시 구로구 구일로 64,구로1동우체국 앞,37.4920311,126.8737717,Y,2017-11-13 9:57,10
ST-1242,1980. 구로1동주민센터 앞,29,구로구,8324,서울특별시 구로구 구일로4길 57,구로1동주민센터 앞,0,0,N,2017-11-13 9:57,2
ST-1243,1981. 천왕이펜하우스5단지 앞,29,구로구,8365,서울특별시 구로구 천왕로 10,천왕이펜하우스5단지 앞,37.47943115,126.8426971,Y,2017-11-13 9:58,10
ST-1244,2379. 선정릉역 2번출구뒤,33,강남구,6097,서울특별시 강남구 선릉로 602,선정릉역 2번출구 뒤,0,0,N,2017-11-28 9:36,2
ST-1245,2380. 삼성동베이직하우스앞,33,강남구,6153,서울특별시 강남구 봉은사로 456,삼성동베이직하우스앞,37.51169586,127.0493469,Y,2017-11-28 9:37,15
ST-1246,2381. 언주역 6번출구앞,33,강남구,6135,서울특별시 강남구 논현로 566,언주역 6번출구앞,37.50636673,127.034523,Y,2017-11-28 9:38,8
ST-1247,2382. 역삼동 sk뷰 501동앞,33,강남구,6213,서울특별시 강남구 역삼로 315-1,역삼동 sk뷰 501동 앞,37.50134277,127.0504684,Y,2017-11-28 9:39,11
